date,ln_RV,RV,,,,,
4/30/2014,-2.116546024,0.120446932,,,,,
5/1/2014,-3.567327554,0.028231199,,,,,
5/2/2014,-1.971975666,0.139181608,,,,,
5/5/2014,-3.516248171,0.029710696,,,,,
5/6/2014,-2.621886656,0.072665638,,,,,
5/7/2014,-2.841499493,0.058338123,,,,,
5/8/2014,-0.987813236,0.372390131,,,,,
5/9/2014,-2.423798987,0.088584446,,,,,
5/12/2014,-3.162678244,0.042312267,,,,,
5/13/2014,-2.072982393,0.125810007,,,,,
5/14/2014,-2.616724117,0.073041748,,,,,
5/15/2014,-2.003216703,0.134900649,,,,,
5/16/2014,-2.599685599,0.074296934,,,,,
5/19/2014,-3.076482996,0.04612118,,,,,
5/20/2014,-3.005904127,0.049493985,,,,,
5/21/2014,-2.326806361,0.097606971,,,,,
5/22/2014,-2.624835013,0.07245171,,,,,
5/23/2014,-3.150457124,0.042832543,,,,,
5/26/2014,-3.428232754,0.032444227,,,,,
5/27/2014,-2.996468051,0.049963225,,,,,
5/28/2014,-2.662768887,0.069754811,,,,,
5/29/2014,-2.866790912,0.056881171,,,,,
5/30/2014,-2.766727539,0.0628674,,,,,
6/3/2014,-2.534957972,0.079265051,,,,,
6/4/2014,-2.695684299,0.067496178,,,,,
6/5/2014,-0.710268189,0.491512362,,,,,
6/6/2014,-1.900917837,0.149431403,,,,,
6/9/2014,-2.879175214,0.056181081,,,,,
6/10/2014,-2.580724063,0.075719159,,,,,
6/11/2014,-2.745659751,0.064205927,,,,,
6/12/2014,-2.361853563,0.094245371,,,,,
6/13/2014,-2.733024439,0.065022336,,,,,
6/16/2014,-2.40170959,0.090562995,,,,,
6/17/2014,-2.750770702,0.063878611,,,,,
6/18/2014,-2.379250758,0.092619946,,,,,
6/19/2014,-2.570466256,0.076499869,,,,,
6/20/2014,-2.885732485,0.055813892,,,,,
6/23/2014,-2.872294651,0.056568972,,,,,
6/24/2014,-2.8770503,0.056300588,,,,,
6/25/2014,-2.781550947,0.061942364,,,,,
6/26/2014,-2.265968159,0.103729559,,,,,
6/27/2014,-3.250789722,0.038743599,,,,,
6/30/2014,-2.761922735,0.063170192,,,,,
7/1/2014,-3.216169198,0.040108412,,,,,
7/2/2014,-3.208930584,0.040399794,,,,,
7/3/2014,-2.390113937,0.091619244,,,,,
7/4/2014,-4.024685587,0.017869042,,,,,
7/7/2014,-3.418622197,0.032757537,,,,,
7/8/2014,-3.611623117,0.027007974,,,,,
7/9/2014,-2.948342118,0.052426551,,,,,
7/10/2014,-2.951712124,0.052250171,,,,,
7/11/2014,-3.321240616,0.036108008,,,,,
7/14/2014,-3.205853796,0.040524287,,,,,
7/15/2014,-2.411703802,0.089662397,,,,,
7/16/2014,-3.09601134,0.045229247,,,,,
7/17/2014,-3.209953421,0.040358493,,,,,
7/18/2014,-2.522242025,0.080279416,,,,,
7/21/2014,-3.352201706,0.035007194,,,,,
7/22/2014,-2.54435592,0.078523611,,,,,
7/23/2014,-3.210562708,0.040333911,,,,,
7/24/2014,-2.806792803,0.060398392,,,,,
7/25/2014,-3.007888851,0.049395851,,,,,
7/28/2014,-3.96102009,0.019043678,,,,,
7/29/2014,-3.593356879,0.027505841,,,,,
7/30/2014,-2.160401829,0.115278789,,,,,
7/31/2014,-2.887662361,0.055706282,,,,,
8/1/2014,-2.207435041,0.109982387,,,,,
8/4/2014,-3.747697027,0.023571969,,,,,
8/5/2014,-3.156586031,0.042570829,,,,,
8/6/2014,-2.532919649,0.079426783,,,,,
8/7/2014,-2.396606121,0.091026362,,,,,
8/8/2014,-2.432637925,0.087804904,,,,,
8/11/2014,-3.461746171,0.031374928,,,,,
8/12/2014,-3.094834082,0.045282525,,,,,
8/13/2014,-2.145548513,0.117003841,,,,,
8/14/2014,-2.461398688,0.085315538,,,,,
8/15/2014,-2.294785618,0.100782997,,,,,
8/18/2014,-3.271770482,0.037939197,,,,,
8/19/2014,-2.386423909,0.091957947,,,,,
8/20/2014,-2.528504534,0.079778237,,,,,
8/21/2014,-2.728242158,0.065334036,,,,,
8/22/2014,-2.280744587,0.102208076,,,,,
8/25/2014,-2.796219285,0.061040403,,,,,
8/26/2014,-2.477811919,0.083926663,,,,,
8/27/2014,-2.374178484,0.093090934,,,,,
8/28/2014,-2.221671349,0.108427737,,,,,
8/29/2014,-2.465746743,0.084945386,,,,,
9/1/2014,-3.497791579,0.030264146,,,,,
9/2/2014,-3.051140503,0.047304942,,,,,
9/3/2014,-2.184366006,0.112549067,,,,,
9/4/2014,-0.184240569,0.83173569,,,,,
9/5/2014,-1.935791781,0.144309962,,,,,
9/8/2014,-2.206832207,0.110048708,,,,,
9/9/2014,-1.638352833,0.194299823,,,,,
9/10/2014,-1.582669774,0.205425925,,,,,
9/11/2014,-1.944727383,0.143026209,,,,,
9/12/2014,-2.012935586,0.133595916,,,,,
9/15/2014,-2.2403993,0.106416004,,,,,
9/16/2014,-1.897564803,0.149933292,,,,,
9/17/2014,-0.863962702,0.421488535,,,,,
9/18/2014,-1.520388524,0.218626929,,,,,
9/19/2014,-1.703997632,0.18195468,,,,,
9/22/2014,-2.117681279,0.120310271,,,,,
9/23/2014,-2.18883915,0.112046743,,,,,
9/24/2014,-2.042188709,0.129744427,,,,,
9/25/2014,-1.518042896,0.219140348,,,,,
9/26/2014,-2.261780252,0.10416488,,,,,
9/29/2014,-2.018858764,0.132806943,,,,,
9/30/2014,-1.398842295,0.246882616,,,,,
10/1/2014,-1.473649347,0.229087936,,,,,
10/2/2014,-0.967008055,0.380218932,,,,,
10/3/2014,-0.887908026,0.411515733,,,,,
10/6/2014,-1.549214885,0.212414678,,,,,
10/7/2014,-1.241182176,0.289042317,,,,,
10/8/2014,-0.629165301,0.53303654,,,,,
10/9/2014,-0.924768516,0.39662322,,,,,
10/10/2014,-1.555550353,0.211073186,,,,,
10/13/2014,-1.279534635,0.278166719,,,,,
10/14/2014,-1.499224306,0.223303308,,,,,
10/15/2014,-0.168779732,0.844694942,,,,,
10/16/2014,-0.273847537,0.760448006,,,,,
10/17/2014,-1.095842088,0.334258014,,,,,
10/20/2014,-1.636833985,0.194595159,,,,,
10/21/2014,-1.216434608,0.296284657,,,,,
10/22/2014,-1.313431494,0.268895757,,,,,
10/23/2014,-1.383671949,0.250656463,,,,,
10/24/2014,-2.008333333,0.134212175,,,,,
10/27/2014,-2.040808789,0.129923588,,,,,
10/28/2014,-1.649268889,0.19219037,,,,,
10/29/2014,-1.170294073,0.310275684,,,,,
10/30/2014,-1.528691659,0.216819155,,,,,
10/31/2014,-0.747410346,0.473591404,,,,,
11/3/2014,-1.283696655,0.27701139,,,,,
11/4/2014,-1.844097593,0.158167988,,,,,
11/5/2014,-1.500089988,0.223110082,,,,,
11/6/2014,-0.503763557,0.604252237,,,,,
11/7/2014,-0.962620477,0.381890837,,,,,
11/10/2014,-1.65998434,0.190141958,,,,,
11/11/2014,-1.664025674,0.189375081,,,,,
11/12/2014,-1.193084979,0.303284194,,,,,
11/13/2014,-1.82872595,0.160618073,,,,,
11/14/2014,-0.881298772,0.414244553,,,,,
11/17/2014,-1.384055814,0.250560264,,,,,
11/18/2014,-1.813673745,0.163054016,,,,,
11/19/2014,-1.541685112,0.214020149,,,,,
11/20/2014,-1.020280891,0.360493667,,,,,
11/21/2014,-1.184215313,0.305986189,,,,,
11/24/2014,-1.627435872,0.196432607,,,,,
11/25/2014,-1.701020578,0.182497176,,,,,
11/26/2014,-1.399778992,0.24665147,,,,,
11/27/2014,-1.981216031,0.137901443,,,,,
11/28/2014,-1.691862105,0.184176249,,,,,
12/1/2014,-1.417756492,0.242256913,,,,,
12/2/2014,-2.017187193,0.133029125,,,,,
12/3/2014,-1.648455477,0.192346763,,,,,
12/4/2014,-0.387531456,0.678730283,,,,,
12/5/2014,-0.773018676,0.461617489,,,,,
12/8/2014,-1.690472199,0.184432415,,,,,
12/9/2014,-1.093222812,0.335134675,,,,,
12/10/2014,-1.476761099,0.22837618,,,,,
12/11/2014,-0.763583482,0.465993552,,,,,
12/12/2014,-1.243615886,0.288339727,,,,,
12/15/2014,-1.304347593,0.271349508,,,,,
12/16/2014,-0.813077413,0.443491159,,,,,
12/17/2014,-0.472193577,0.62363278,,,,,
12/18/2014,-1.033274753,0.355839763,,,,,
12/19/2014,-1.575370456,0.20693088,,,,,
12/22/2014,-2.015655527,0.133233037,,,,,
12/23/2014,-2.059682259,0.127494474,,,,,
12/24/2014,-2.455770587,0.085797056,,,,,
12/26/2014,-2.756670914,0.063502823,,,,,
12/29/2014,-1.731123393,0.177085362,,,,,
12/30/2014,-1.741784206,0.175207515,,,,,
12/31/2014,-2.160739424,0.115239878,,,,,
1/2/2015,-1.474127231,0.228978485,,,,,
1/5/2015,-0.833562225,0.434498744,,,,,
1/6/2015,-1.092216526,0.335472087,,,,,
1/7/2015,-0.977396286,0.376289575,,,,,
1/8/2015,-1.349485874,0.259373577,,,,,
1/9/2015,-1.177536591,0.308036625,,,,,
1/12/2015,-1.379769844,0.251636462,,,,,
1/13/2015,-1.232335136,0.291610831,,,,,
1/14/2015,-0.717922787,0.487764395,,,,,
1/15/2015,0.826788624,2.285965845,,,,,
1/16/2015,-0.440912571,0.64344896,,,,,
1/19/2015,-1.06595347,0.344399324,,,,,
1/20/2015,-1.241369675,0.288988127,,,,,
1/21/2015,-0.061672982,0.940190296,,,,,
1/22/2015,0.463830366,1.590153204,,,,,
1/23/2015,0.631263491,1.879984424,,,,,
1/26/2015,-0.196382251,0.82169808,,,,,
1/27/2015,-0.121703254,0.885411072,,,,,
1/28/2015,-0.558651764,0.571979708,,,,,
1/29/2015,-0.84411892,0.429935999,,,,,
1/30/2015,-0.638525145,0.528070678,,,,,
2/2/2015,-0.998655116,0.368374529,,,,,
2/3/2015,-0.669439254,0.511995597,,,,,
2/4/2015,-0.730920081,0.481465799,,,,,
2/5/2015,-0.427970787,0.651830457,,,,,
2/6/2015,0.021305029,1.021533602,,,,,
2/9/2015,-1.190308546,0.304127412,,,,,
2/10/2015,-0.815989599,0.442201509,,,,,
2/11/2015,-1.131238579,0.322633402,,,,,
2/12/2015,-0.745823146,0.474343685,,,,,
2/13/2015,-1.308049859,0.270346757,,,,,
2/16/2015,-1.352688597,0.258544204,,,,,
2/17/2015,-1.09362704,0.334999232,,,,,
2/18/2015,-0.755629855,0.469714669,,,,,
2/19/2015,-1.190855079,0.303961242,,,,,
2/20/2015,-0.446453532,0.639893494,,,,,
2/23/2015,-1.257296574,0.284421902,,,,,
2/24/2015,-1.237686299,0.290054542,,,,,
2/25/2015,-1.653814473,0.191318735,,,,,
2/26/2015,-1.267836592,0.281439833,,,,,
2/27/2015,-1.034066711,0.355558064,,,,,
3/2/2015,-1.87143172,0.153903158,,,,,
3/3/2015,-1.681647584,0.186067162,,,,,
3/4/2015,-1.188489606,0.304681105,,,,,
3/5/2015,-0.819491184,0.44065581,,,,,
3/6/2015,0.044668967,1.045681648,,,,,
3/9/2015,-1.347192306,0.259969151,,,,,
3/10/2015,-0.354754772,0.701345412,,,,,
3/11/2015,-0.158999475,0.852996807,,,,,
3/12/2015,0.293456394,1.341054701,,,,,
3/13/2015,-0.250967286,0.778047824,,,,,
3/16/2015,-0.581138465,0.559261305,,,,,
3/17/2015,-0.918048808,0.399297388,,,,,
3/18/2015,1.762897615,5.829304023,,,,,
3/19/2015,0.504929138,1.656868108,,,,,
3/20/2015,-0.090769037,0.913228609,,,,,
3/23/2015,0.144275032,1.155201783,,,,,
3/24/2015,0.118923928,1.126284236,,,,,
3/25/2015,-0.691243747,0.500952623,,,,,
3/26/2015,-0.502014671,0.60530993,,,,,
3/27/2015,-0.309916571,0.73350815,,,,,
3/30/2015,-0.631687083,0.531694032,,,,,
3/31/2015,-0.731818856,0.481033263,,,,,
4/1/2015,-0.577511895,0.561293187,,,,,
4/2/2015,-0.538936474,0.58336835,,,,,
4/3/2015,0.316841521,1.372784998,,,,,
4/6/2015,-0.871565342,0.41829626,,,,,
4/7/2015,-0.639142439,0.527744803,,,,,
4/8/2015,-0.456287925,0.633631372,,,,,
4/9/2015,-0.862986827,0.421900056,,,,,
4/10/2015,-0.713779329,0.489789619,,,,,
4/13/2015,-0.696305115,0.498423523,,,,,
4/14/2015,-0.116126684,0.890362422,,,,,
4/15/2015,-0.213911336,0.807419971,,,,,
4/16/2015,0.106305984,1.112162128,,,,,
4/17/2015,-0.258560476,0.772162333,,,,,
4/20/2015,-0.790451853,0.45363977,,,,,
4/21/2015,-0.690223579,0.50146394,,,,,
4/22/2015,-0.683477184,0.504858451,,,,,
4/23/2015,-0.331821493,0.717615411,,,,,
4/24/2015,-0.309074809,0.734125849,,,,,
4/27/2015,-0.800178725,0.449248665,,,,,
4/28/2015,-0.74111545,0.476582016,,,,,
4/29/2015,0.102690413,1.108148288,,,,,
4/30/2015,0.41554856,1.515201691,,,,,
5/1/2015,-0.31034205,0.733196123,,,,,
5/4/2015,-0.989776561,0.371659725,,,,,
5/5/2015,-0.135778971,0.873035577,,,,,
5/6/2015,-0.269323998,0.763895715,,,,,
5/7/2015,-0.361487196,0.696639516,,,,,
5/8/2015,0.412143559,1.510051202,,,,,
5/11/2015,-0.680427183,0.50640062,,,,,
5/12/2015,-0.757090278,0.469029188,,,,,
5/13/2015,-0.299325607,0.741317992,,,,,
5/14/2015,-0.562848478,0.569584303,,,,,
5/15/2015,-0.491396277,0.611771595,,,,,
5/18/2015,-0.763914399,0.465839372,,,,,
5/19/2015,0.105019672,1.110732461,,,,,
5/20/2015,-0.18768775,0.828873482,,,,,
5/21/2015,-0.5061763,0.602796089,,,,,
5/22/2015,-0.148127613,0.862321064,,,,,
5/25/2015,-1.442507582,0.236334387,,,,,
5/26/2015,-0.613921778,0.541224141,,,,,
5/27/2015,-0.337819447,0.713324069,,,,,
5/28/2015,-0.452874898,0.635797668,,,,,
5/29/2015,-0.711359788,0.49097612,,,,,
6/1/2015,-0.513216999,0.598566889,,,,,
6/2/2015,-0.105650372,0.899739167,,,,,
6/3/2015,0.192776997,1.212612347,,,,,
6/4/2015,-0.185718211,0.83050759,,,,,
6/5/2015,0.406929224,1.502197783,,,,,
6/8/2015,-0.226266411,0.797505609,,,,,
6/9/2015,-0.337997203,0.713197282,,,,,
6/10/2015,-0.087450116,0.916264577,,,,,
6/11/2015,-0.568627164,0.566302346,,,,,
6/12/2015,-0.28372288,0.75297528,,,,,
6/15/2015,-0.636953726,0.52890115,,,,,
6/16/2015,-0.940767383,0.390328189,,,,,
6/17/2015,-0.852006698,0.426558099,,,,,
6/18/2015,-0.272082615,0.761791323,,,,,
6/19/2015,-0.962475271,0.381946294,,,,,
6/22/2015,-0.711471291,0.490921378,,,,,
6/23/2015,-0.751030413,0.471880071,,,,,
6/24/2015,-0.897874034,0.407434933,,,,,
6/25/2015,-1.020075822,0.3605676,,,,,
6/26/2015,-0.949754198,0.386836097,,,,,
6/29/2015,0.60223191,1.826190148,,,,,
6/30/2015,-0.337229717,0.713744862,,,,,
7/1/2015,-0.603287122,0.547010587,,,,,
7/2/2015,-0.37038547,0.690468125,,,,,
7/3/2015,-1.358710878,0.256991857,,,,,
7/6/2015,-0.342630858,0.709900217,,,,,
7/7/2015,-0.516282164,0.596734992,,,,,
7/8/2015,-0.503918502,0.604158619,,,,,
7/9/2015,-0.696257709,0.498447152,,,,,
7/10/2015,-0.271544734,0.762201186,,,,,
7/13/2015,-0.064353696,0.937673289,,,,,
7/14/2015,-0.95015377,0.386681559,,,,,
7/15/2015,-0.895003105,0.40860633,,,,,
7/16/2015,-0.661370116,0.516143673,,,,,
7/17/2015,-1.422122667,0.241201483,,,,,
7/20/2015,-1.499219395,0.223304405,,,,,
7/21/2015,-1.022416924,0.359724462,,,,,
7/22/2015,-1.047705993,0.35074143,,,,,
7/23/2015,-0.716638663,0.488391147,,,,,
7/24/2015,-0.896937243,0.407816793,,,,,
7/27/2015,-0.796497918,0.45090531,,,,,
7/28/2015,-1.500746118,0.222963741,,,,,
7/29/2015,-0.887235833,0.411792444,,,,,
7/30/2015,-1.156739663,0.314509919,,,,,
7/31/2015,0.045542013,1.046594974,,,,,
8/3/2015,-1.425431699,0.240404658,,,,,
8/4/2015,-1.319122573,0.267369797,,,,,
8/5/2015,-1.0135688,0.362921472,,,,,
8/6/2015,-1.498080649,0.223558837,,,,,
8/7/2015,-0.21427382,0.807127347,,,,,
8/10/2015,-1.120662183,0.326063809,,,,,
8/11/2015,-0.660625694,0.516528045,,,,,
8/12/2015,-0.731629611,0.481124305,,,,,
8/13/2015,-0.810225503,0.444757761,,,,,
8/14/2015,-1.235634632,0.290650248,,,,,
8/17/2015,-1.224144958,0.294008983,,,,,
8/18/2015,-1.604080757,0.201074306,,,,,
8/19/2015,-0.845123022,0.429504517,,,,,
8/20/2015,-0.925855703,0.396192251,,,,,
8/21/2015,-0.89004552,0.41063706,,,,,
8/24/2015,0.879319466,2.409259564,,,,,
8/25/2015,0.256048691,1.291815626,,,,,
8/26/2015,0.088474917,1.092506849,,,,,
8/27/2015,-0.430665089,0.650076592,,,,,
8/28/2015,-0.571540546,0.564654892,,,,,
8/31/2015,-0.840080257,0.431675877,,,,,
9/1/2015,-0.370695918,0.690253804,,,,,
9/2/2015,-0.851586011,0.426737584,,,,,
9/3/2015,-0.456058511,0.633776753,,,,,
9/4/2015,-0.459501031,0.631598715,,,,,
9/7/2015,-1.502096049,0.222662958,,,,,
9/8/2015,-1.186091891,0.30541252,,,,,
9/9/2015,-1.278258555,0.278521909,,,,,
9/10/2015,-0.801550776,0.448632695,,,,,
9/11/2015,-0.996174905,0.36928931,,,,,
9/14/2015,-1.435065024,0.238099881,,,,,
9/15/2015,-1.500035431,0.223122255,,,,,
9/16/2015,-1.145122174,0.318185041,,,,,
9/17/2015,-0.287073726,0.750456399,,,,,
9/18/2015,-0.780338004,0.458251094,,,,,
9/21/2015,-1.18952719,0.304365137,,,,,
9/22/2015,-1.234081316,0.29110207,,,,,
9/23/2015,-0.557069748,0.572885305,,,,,
9/24/2015,-0.888773798,0.411159609,,,,,
9/25/2015,-0.679737892,0.506749798,,,,,
9/28/2015,-1.083940128,0.338260108,,,,,
9/29/2015,-0.881556233,0.414137915,,,,,
9/30/2015,-1.218244705,0.295748838,,,,,
10/1/2015,-1.535153185,0.215422689,,,,,
10/2/2015,0.369252549,1.446652908,,,,,
10/5/2015,-1.087684698,0.336995838,,,,,
10/6/2015,-1.410197894,0.244094973,,,,,
10/7/2015,-1.293490293,0.274311682,,,,,
10/8/2015,-1.033541915,0.355744709,,,,,
10/9/2015,-1.136168878,0.321046637,,,,,
10/12/2015,-1.99126037,0.136523247,,,,,
10/13/2015,-1.48937757,0.225512978,,,,,
10/14/2015,-1.276846735,0.278915409,,,,,
10/15/2015,-0.731674704,0.48110261,,,,,
10/16/2015,-1.090038448,0.336203567,,,,,
10/19/2015,-1.628304086,0.196262136,,,,,
10/20/2015,-1.874154749,0.153484645,,,,,
10/21/2015,-1.76715929,0.170817543,,,,,
10/22/2015,-0.356757352,0.699942316,,,,,
10/23/2015,-0.480559283,0.618437414,,,,,
10/26/2015,-1.546172342,0.213061943,,,,,
10/27/2015,-1.414190289,0.243122393,,,,,
10/28/2015,0.021463348,1.021695342,,,,,
10/29/2015,-0.946489032,0.388101245,,,,,
10/30/2015,-0.921160658,0.398056765,,,,,
11/2/2015,-1.422125459,0.241200809,,,,,
11/3/2015,-1.405568381,0.245227634,,,,,
11/4/2015,-1.121769265,0.32570303,,,,,
11/5/2015,-1.276970178,0.278880981,,,,,
11/6/2015,0.189683859,1.208867365,,,,,
11/9/2015,-1.226147461,0.293420818,,,,,
11/10/2015,-1.194238938,0.302934418,,,,,
11/11/2015,-1.329484131,0.264613732,,,,,
11/12/2015,-0.338346232,0.7129484,,,,,
11/13/2015,-0.838700015,0.432272106,,,,,
11/16/2015,-1.13059262,0.322841877,,,,,
11/17/2015,-1.37995035,0.251591044,,,,,
11/18/2015,-1.486762386,0.226103508,,,,,
11/19/2015,-0.985220376,0.373356939,,,,,
11/20/2015,-1.335856574,0.262932857,,,,,
11/23/2015,-1.346182342,0.260231843,,,,,
11/24/2015,-1.408882688,0.24441622,,,,,
11/25/2015,-1.102558607,0.332020486,,,,,
11/26/2015,-2.434105417,0.087676146,,,,,
11/27/2015,-1.860103849,0.155656465,,,,,
11/30/2015,-1.834558873,0.159683927,,,,,
12/1/2015,-1.636843393,0.194593329,,,,,
12/2/2015,-1.197477281,0.301954999,,,,,
12/3/2015,1.276498403,3.584067767,,,,,
12/4/2015,-0.089331193,0.914542634,,,,,
12/7/2015,-1.431833336,0.238870591,,,,,
12/8/2015,-1.444384967,0.235891113,,,,,
12/9/2015,-1.123526184,0.325131298,,,,,
12/10/2015,-1.225364852,0.293650542,,,,,
12/11/2015,-0.786895256,0.455256057,,,,,
12/14/2015,-1.232899666,0.291446254,,,,,
12/15/2015,-1.228966948,0.292594687,,,,,
12/16/2015,-0.133826324,0.874741973,,,,,
12/17/2015,-0.842730424,0.430533378,,,,,
12/18/2015,-0.96786786,0.379892158,,,,,
12/21/2015,-1.477391202,0.228232324,,,,,
12/22/2015,-1.711283967,0.180633716,,,,,
12/23/2015,-1.47203284,0.229458558,,,,,
12/24/2015,-1.707259807,0.18136208,,,,,
12/28/2015,-1.8874232,0.151461593,,,,,
12/29/2015,-1.497335603,0.22372546,,,,,
12/30/2015,-1.777926416,0.168988195,,,,,
12/31/2015,-1.308814021,0.270140247,,,,,
1/4/2016,-0.726931675,0.483389914,,,,,
1/5/2016,-1.290558356,0.275117127,,,,,
1/6/2016,-0.895981419,0.40820678,,,,,
1/7/2016,-0.56014894,0.571123995,,,,,
1/8/2016,-0.199731082,0.818950954,,,,,
1/11/2016,-0.596360179,0.550812852,,,,,
1/12/2016,-1.137583743,0.320592721,,,,,
1/13/2016,-1.027592381,0.357867533,,,,,
1/14/2016,-0.691323201,0.500912822,,,,,
1/15/2016,-0.50852598,0.601381374,,,,,
1/18/2016,-1.668560897,0.188518168,,,,,
1/19/2016,-1.184474878,0.305906776,,,,,
1/20/2016,-0.931065982,0.394133347,,,,,
1/21/2016,0.031082725,1.031570837,,,,,
1/22/2016,-1.081679803,0.339025551,,,,,
1/25/2016,-1.834827727,0.159641001,,,,,
1/26/2016,-1.557743282,0.210610825,,,,,
1/27/2016,-1.097003093,0.333870164,,,,,
1/28/2016,-1.3606377,0.256497156,,,,,
1/29/2016,-0.685605519,0.503785086,,,,,
2/1/2016,-1.616321862,0.198627938,,,,,
2/2/2016,-1.670995469,0.188059765,,,,,
2/3/2016,-0.373504186,0.688318105,,,,,
2/4/2016,-0.400330414,0.6700986,,,,,
2/5/2016,-0.5954299,0.5513255,,,,,
2/8/2016,-0.709448549,0.49191539,,,,,
2/9/2016,-0.407303814,0.665441989,,,,,
2/10/2016,-0.61355316,0.541423682,,,,,
2/11/2016,-0.247173562,0.781005129,,,,,
2/12/2016,-0.786015104,0.455656928,,,,,
2/15/2016,-1.389632657,0.249166817,,,,,
2/16/2016,-1.428903482,0.239571473,,,,,
2/17/2016,-1.22939712,0.292468848,,,,,
2/18/2016,-1.170724986,0.310142011,,,,,
2/19/2016,-1.182100541,0.306633965,,,,,
2/22/2016,-1.413789611,0.243219826,,,,,
2/23/2016,-1.299295597,0.272723833,,,,,
2/24/2016,-1.077558292,0.340425732,,,,,
2/25/2016,-1.29810161,0.273049656,,,,,
2/26/2016,-1.04408968,0.352012117,,,,,
2/29/2016,-1.415148451,0.242889553,,,,,
3/1/2016,-1.067529338,0.343857023,,,,,
3/2/2016,-1.595305971,0.202846454,,,,,
3/3/2016,-1.25012105,0.286470118,,,,,
3/4/2016,-0.174008512,0.840289745,,,,,
3/7/2016,-1.647940054,0.192445929,,,,,
3/8/2016,-1.350152074,0.25920084,,,,,
3/9/2016,-1.44283202,0.236257724,,,,,
3/10/2016,1.210894515,3.356485737,,,,,
3/11/2016,-0.69582309,0.498663834,,,,,
3/14/2016,-1.383726134,0.250642882,,,,,
3/15/2016,-1.562840963,0.20953993,,,,,
3/16/2016,-0.421787189,0.655873601,,,,,
3/17/2016,-0.825131247,0.438177479,,,,,
3/18/2016,-1.527111777,0.217161975,,,,,
3/21/2016,-1.669180216,0.188401451,,,,,
3/22/2016,-1.08563643,0.337686804,,,,,
3/23/2016,-1.769538586,0.170411601,,,,,
3/24/2016,-1.531233097,0.216268822,,,,,
3/25/2016,-2.96090571,0.051772006,,,,,
3/28/2016,-2.306391023,0.09962013,,,,,
3/29/2016,-0.665439812,0.514047394,,,,,
3/30/2016,-1.323564248,0.26618486,,,,,
3/31/2016,-1.426659036,0.240109782,,,,,
4/1/2016,-0.840313873,0.431575043,,,,,
4/4/2016,-1.808618652,0.163880356,,,,,
4/5/2016,-1.378048063,0.252070098,,,,,
4/6/2016,-1.129736869,0.323118268,,,,,
4/7/2016,-0.839798911,0.431797344,,,,,
4/8/2016,-1.506048021,0.221784737,,,,,
4/11/2016,-1.599422083,0.202013231,,,,,
4/12/2016,-1.195912435,0.302427882,,,,,
4/13/2016,-1.339306894,0.262027218,,,,,
4/14/2016,-1.471635491,0.229549751,,,,,
4/15/2016,-1.588990299,0.20413162,,,,,
4/18/2016,-1.651824251,0.191699881,,,,,
4/19/2016,-1.831159499,0.160227676,,,,,
4/20/2016,-1.625972676,0.196720237,,,,,
4/21/2016,-0.563452062,0.569240614,,,,,
4/22/2016,-1.570485078,0.207944289,,,,,
4/25/2016,-1.767598132,0.170742598,,,,,
4/26/2016,-1.588382097,0.204255811,,,,,
4/27/2016,-1.379802292,0.251628297,,,,,
4/28/2016,-1.15460482,0.315182066,,,,,
4/29/2016,-1.142593068,0.318990783,,,,,
5/2/2016,-1.349708592,0.259315816,,,,,
5/3/2016,-1.226616886,0.293283111,,,,,
5/4/2016,-0.876619139,0.416187608,,,,,
5/5/2016,-1.592769357,0.20336165,,,,,
5/6/2016,-1.248510976,0.286931727,,,,,
5/9/2016,-1.606244978,0.200639607,,,,,
5/10/2016,-1.59694351,0.202514557,,,,,
5/11/2016,-2.169249878,0.114263296,,,,,
5/12/2016,-2.069821733,0.126208278,,,,,
5/13/2016,-1.38273539,0.250891328,,,,,
5/16/2016,-2.060250165,0.127422089,,,,,
5/17/2016,-2.185038519,0.112473401,,,,,
5/18/2016,-1.170588633,0.310184303,,,,,
5/19/2016,-1.631192915,0.195695986,,,,,
5/20/2016,-2.224617586,0.108108753,,,,,
5/23/2016,-2.059196206,0.127556458,,,,,
5/24/2016,-1.827771053,0.16077152,,,,,
5/25/2016,-2.219307907,0.108684302,,,,,
5/26/2016,-1.918432023,0.146837019,,,,,
5/27/2016,-1.92724707,0.145548332,,,,,
5/30/2016,-2.79350366,0.061206391,,,,,
5/31/2016,-1.650280486,0.191996049,,,,,
6/1/2016,-1.409905021,0.244166473,,,,,
6/2/2016,-1.075292132,0.341198066,,,,,
6/3/2016,0.116357019,1.123396875,,,,,
6/6/2016,-1.616104392,0.198671138,,,,,
6/7/2016,-1.977596408,0.138401499,,,,,
6/8/2016,-2.142815003,0.11732411,,,,,
6/9/2016,-1.423872132,0.240779878,,,,,
6/10/2016,-1.624294722,0.197050602,,,,,
6/13/2016,-1.704087262,0.181938373,,,,,
6/14/2016,-1.648873286,0.192266416,,,,,
6/15/2016,-1.225438508,0.293628914,,,,,
6/16/2016,-0.438510063,0.64499671,,,,,
6/17/2016,-0.99883969,0.368306543,,,,,
6/20/2016,-1.366300845,0.255048681,,,,,
6/21/2016,-1.196502524,0.302249476,,,,,
6/22/2016,-1.301675294,0.272075604,,,,,
6/23/2016,-0.374334407,0.687746886,,,,,
6/24/2016,1.933044599,6.910518002,,,,,
6/27/2016,-0.172265737,0.841755458,,,,,
6/28/2016,-0.816624711,0.44192075,,,,,
